customer_id,subscriber_id,tariff_model,ARPA_2024,ARPA_2023,Revenue_2023,Revenue_2024,Active_discount,Data_usage (MB),Voice_usage,Roaming_usage,SMS_usage,Roaming option flag,Roaming option potential,Contract,Duration Type,Fees to charge,Contract start date,Tariff_model_price,Price_overshoot
34,49,m,34.37,22.06,264.71999999999997,412.43999999999994,3.75,1956,4965,266,837,Y,26,N,24,3,1.2.2024,25,0.3747999999999998
34,16,l,42.94,36.37,436.43999999999994,515.28,10.81,6167,3648,48,863,Y,5,N,24,17,1.2.2024,40,0.0734999999999999
34,23,l,58.57,48.15,577.8,702.84,18.41,5314,1510,277,243,N,90,N,12,23,1.2.2024,40,0.46425000000000005
34,5,xl,85.11,94.62,1135.44,1021.3199999999999,16.11,5824,362,244,148,N,75,N,6,16,1.2.2024,65,0.30938461538461537
34,102,xl,86.0,87.37,1048.44,1032.0,3.24,3597,1038,439,999,N,40,N,12,2,1.2.2024,65,0.32307692307692304
34,71,s,16.64,20.43,245.16,199.68,17.17,7381,4786,146,327,N,28,N,12,8,1.2.2024,15,0.10933333333333328
34,100,l,57.7,43.89,526.6800000000001,692.4000000000001,15.56,3321,3806,56,888,N,42,Y,6,17,1.2.2024,40,0.4425000000000001
34,3,l,33.65,49.29,591.48,403.79999999999995,14.66,4346,3479,13,448,N,48,Y,24,12,1.2.2024,40,-0.15875000000000006
34,74,l,33.69,40.02,480.24,404.28,24.38,1618,2110,434,728,Y,77,N,12,3,1.2.2024,40,-0.15775000000000006
34,22,s,15.39,17.55,210.60000000000002,184.68,22.46,6733,3540,70,939,N,0,N,12,24,1.2.2024,15,0.026000000000000023
34,39,m,36.78,27.29,327.48,441.36,18.73,1975,3211,262,100,Y,47,N,12,23,1.2.2024,25,0.47120000000000006
34,83,l,57.82,36.66,439.91999999999996,693.84,22.89,5253,1261,200,770,Y,88,N,6,5,1.2.2024,40,0.4455
34,73,m,21.39,20.56,246.71999999999997,256.68,13.32,546,2620,119,709,N,83,N,12,7,1.2.2024,25,-0.14439999999999997
34,62,xl,58.21,52.58,630.96,698.52,3.05,2942,1598,294,893,Y,99,Y,12,18,1.2.2024,65,-0.1044615384615385
34,47,s,14.94,20.16,241.92000000000002,179.28,16.02,6055,939,451,421,N,39,Y,12,19,1.2.2024,15,-0.0040000000000000036
34,18,l,51.0,58.71,704.52,612.0,6.14,2526,2097,408,594,Y,69,N,24,0,1.2.2024,40,0.2749999999999999
34,15,m,21.19,35.32,423.84000000000003,254.28000000000003,17.65,2958,1532,194,139,Y,54,Y,6,16,1.2.2024,25,-0.15239999999999998
34,99,l,53.64,34.1,409.20000000000005,643.6800000000001,3.0,3428,1503,232,240,N,12,N,24,17,1.2.2024,40,0.34099999999999997
34,4,s,16.19,17.31,207.71999999999997,194.28000000000003,22.59,3989,3697,316,734,N,78,Y,12,24,1.2.2024,15,0.07933333333333348
34,86,xl,81.04,81.91,982.92,972.48,12.36,2218,4046,94,90,Y,45,Y,6,24,1.2.2024,65,0.24676923076923085
34,72,l,41.43,48.46,581.52,497.15999999999997,2.45,1249,4646,374,673,Y,30,N,24,14,1.2.2024,40,0.03574999999999995
34,66,l,57.65,40.79,489.48,691.8,20.51,3052,1785,224,495,N,61,N,6,11,1.2.2024,40,0.4412499999999999
34,28,m,26.18,37.32,447.84000000000003,314.15999999999997,3.13,4487,2215,288,418,N,14,N,12,15,1.2.2024,25,0.04719999999999991
34,67,xl,72.12,76.16,913.92,865.44,18.01,1228,4170,7,510,Y,10,Y,12,18,1.2.2024,65,0.10953846153846158
34,10,s,16.55,17.44,209.28000000000003,198.60000000000002,17.72,2617,1925,324,600,Y,46,Y,6,11,1.2.2024,15,0.10333333333333328
34,19,s,16.14,20.54,246.48,193.68,6.62,3705,4952,381,496,Y,66,N,6,6,1.2.2024,15,0.07600000000000007
34,43,l,48.77,41.37,496.43999999999994,585.24,21.72,9527,3920,252,673,N,92,Y,24,3,1.2.2024,40,0.21925000000000017
34,25,xl,67.41,95.09,1141.08,808.92,3.0,864,962,362,507,Y,15,N,24,22,1.2.2024,65,0.03707692307692301
34,14,l,57.18,36.18,434.15999999999997,686.16,1.09,9394,3996,262,732,N,56,N,12,22,1.2.2024,40,0.4295
34,77,l,46.23,50.5,606.0,554.76,14.01,4197,610,309,409,N,54,N,6,7,1.2.2024,40,0.15574999999999983
34,79,l,50.71,45.47,545.64,608.52,11.99,6348,3182,427,58,Y,12,Y,24,5,1.2.2024,40,0.26774999999999993
34,57,l,44.33,32.88,394.56000000000006,531.96,2.03,7759,4744,363,677,N,57,N,12,2,1.2.2024,40,0.10824999999999996
34,81,m,20.03,26.47,317.64,240.36,14.07,8179,3364,403,628,Y,30,N,12,6,1.2.2024,25,-0.19879999999999998
34,87,m,35.59,34.5,414.0,427.08000000000004,10.47,4379,2071,402,676,Y,77,N,24,12,1.2.2024,25,0.4236000000000002
34,85,l,49.34,58.35,700.2,592.08,11.47,3276,247,375,198,Y,47,Y,6,14,1.2.2024,40,0.23350000000000004
34,1,l,46.05,33.48,401.76,552.5999999999999,13.99,6114,1234,64,637,N,15,Y,6,13,1.2.2024,40,0.15124999999999988
34,98,xl,76.05,70.05,840.5999999999999,912.5999999999999,5.63,7930,3911,164,776,Y,27,N,12,14,1.2.2024,65,0.16999999999999993
34,70,xl,95.98,90.41,1084.92,1151.76,10.89,7470,3722,447,370,Y,97,Y,12,1,1.2.2024,65,0.47661538461538466
34,88,xl,60.8,83.58,1002.96,729.5999999999999,6.26,6793,231,216,316,Y,71,Y,24,11,1.2.2024,65,-0.06461538461538463
34,38,xl,63.37,85.46,1025.52,760.4399999999999,11.54,2814,573,229,757,N,81,Y,24,14,1.2.2024,65,-0.025076923076923108
34,91,xl,67.88,82.2,986.4000000000001,814.56,11.54,8841,1810,70,384,Y,48,N,24,12,1.2.2024,65,0.04430769230769216
34,95,m,32.93,30.25,363.0,395.15999999999997,1.85,2778,4246,114,283,N,11,Y,12,16,1.2.2024,25,0.3171999999999999
34,9,l,48.34,48.74,584.88,580.08,7.64,1639,1948,143,737,N,38,N,6,20,1.2.2024,40,0.20850000000000013
34,96,l,51.39,46.62,559.4399999999999,616.6800000000001,15.88,1184,4378,94,442,N,62,Y,24,14,1.2.2024,40,0.28475000000000006
34,13,m,29.94,24.02,288.24,359.28000000000003,5.95,6907,240,110,776,Y,20,N,12,17,1.2.2024,25,0.1976
34,29,s,12.54,13.74,164.88,150.48,22.81,9079,2992,431,529,Y,46,Y,6,13,1.2.2024,15,-0.16400000000000003
34,31,s,19.28,15.94,191.28,231.36,13.75,2383,129,7,524,Y,74,Y,12,19,1.2.2024,15,0.28533333333333344
34,11,l,37.3,51.42,617.04,447.59999999999997,4.61,5804,1650,454,399,N,66,Y,24,3,1.2.2024,40,-0.06750000000000012
34,56,m,34.65,28.01,336.12,415.79999999999995,1.23,5868,4543,472,759,N,13,N,12,6,1.2.2024,25,0.3859999999999999
34,65,m,34.95,31.69,380.28000000000003,419.40000000000003,14.36,651,1455,68,739,Y,88,Y,12,16,1.2.2024,25,0.39800000000000013
34,21,l,47.3,48.17,578.04,567.5999999999999,2.54,9309,2113,331,75,N,87,N,6,17,1.2.2024,40,0.18249999999999988
34,58,l,40.86,58.86,706.3199999999999,490.32,23.27,8999,2977,297,317,Y,52,Y,6,4,1.2.2024,40,0.021500000000000075
34,69,l,47.47,37.65,451.79999999999995,569.64,12.2,3923,1292,6,941,N,5,N,12,3,1.2.2024,40,0.18674999999999997
34,54,xl,53.75,96.74,1160.8799999999999,645.0,23.41,4416,2363,453,696,N,57,N,24,7,1.2.2024,65,-0.17307692307692313
34,27,l,46.12,57.18,686.16,553.4399999999999,15.92,7255,2405,44,240,Y,47,Y,24,12,1.2.2024,40,0.15300000000000002
34,35,l,37.45,38.38,460.56000000000006,449.40000000000003,15.16,9083,3854,483,164,N,47,N,6,9,1.2.2024,40,-0.06374999999999997
34,82,s,13.72,12.8,153.60000000000002,164.64000000000001,23.34,9361,3657,394,971,Y,3,Y,12,4,1.2.2024,15,-0.08533333333333326
34,52,s,20.82,17.33,207.95999999999998,249.84,14.68,3583,326,191,98,N,33,Y,6,12,1.2.2024,15,0.3880000000000001
34,20,s,15.32,16.82,201.84,183.84,1.52,1752,2746,466,141,N,77,Y,24,7,1.2.2024,15,0.021333333333333426
34,80,m,31.41,35.58,426.96,376.92,1.76,2262,1992,430,353,Y,79,N,12,8,1.2.2024,25,0.25639999999999996
34,8,xl,69.79,54.76,657.12,837.48,17.65,783,4822,334,599,Y,99,N,24,21,1.2.2024,65,0.07369230769230772
34,46,xl,85.87,81.44,977.28,1030.44,20.34,7403,1942,118,276,N,91,N,6,3,1.2.2024,65,0.32107692307692304
34,53,m,20.27,32.59,391.08000000000004,243.24,5.26,2193,3040,225,95,N,59,N,24,21,1.2.2024,25,-0.18920000000000003
34,78,xl,61.05,90.38,1084.56,732.5999999999999,8.29,7747,3370,6,768,Y,21,Y,24,19,1.2.2024,65,-0.0607692307692308
34,59,m,37.17,24.87,298.44,446.04,20.52,4244,3828,437,377,N,51,Y,12,9,1.2.2024,25,0.4868000000000001
34,50,s,20.0,19.91,238.92000000000002,240.0,21.51,3457,452,95,504,Y,40,N,6,14,1.2.2024,15,0.33333333333333326
34,97,xl,52.59,81.28,975.36,631.08,18.29,6612,3939,40,188,Y,69,Y,24,22,1.2.2024,65,-0.19092307692307686
34,44,l,42.28,33.25,399.0,507.36,23.76,9132,3555,101,746,N,18,Y,6,2,1.2.2024,40,0.05699999999999994
34,64,m,31.76,27.52,330.24,381.12,22.65,3268,4309,462,448,Y,62,N,6,11,1.2.2024,25,0.2704
34,61,m,23.61,24.21,290.52,283.32,4.51,5124,2942,57,827,Y,84,Y,6,13,1.2.2024,25,-0.05559999999999998
34,42,xl,79.77,91.93,1103.16,957.24,5.11,2387,2304,184,902,Y,17,N,6,18,1.2.2024,65,0.22723076923076913
34,40,l,44.34,32.84,394.08000000000004,532.08,9.55,5763,4532,397,890,Y,4,Y,24,24,1.2.2024,40,0.10850000000000004
34,6,l,50.8,57.53,690.36,609.5999999999999,17.55,4500,3395,298,367,N,65,N,6,0,1.2.2024,40,0.27
34,51,xl,83.35,63.18,758.16,1000.1999999999999,10.49,725,4949,129,622,N,26,N,24,20,1.2.2024,65,0.28230769230769215
34,26,s,21.71,18.73,224.76,260.52,5.84,3513,2963,446,436,N,11,N,12,4,1.2.2024,15,0.44733333333333336
34,48,xl,63.98,81.16,973.92,767.76,12.42,3628,3494,198,754,Y,78,Y,24,12,1.2.2024,65,-0.015692307692307783
131,26,s,21.63,16.41,196.92000000000002,259.56,15.03,9656,3445,432,401,Y,29,N,24,1,1.2.2024,15,0.44199999999999995
131,1,l,34.04,49.77,597.24,408.48,1.19,4319,2196,119,280,N,3,N,24,17,1.2.2024,40,-0.14900000000000002
131,95,s,19.07,16.66,199.92000000000002,228.84,17.64,9351,438,295,380,N,93,Y,24,8,1.2.2024,15,0.2713333333333334
131,55,s,17.71,20.61,247.32,212.52,12.53,6370,1129,68,598,Y,39,Y,12,4,1.2.2024,15,0.18066666666666675
131,96,l,52.13,53.72,644.64,625.5600000000001,9.1,7196,717,487,746,Y,30,Y,12,3,1.2.2024,40,0.30325
131,80,l,55.93,57.15,685.8,671.16,11.03,1383,441,387,150,Y,21,Y,12,17,1.2.2024,40,0.39825
131,57,s,20.02,22.1,265.20000000000005,240.24,22.88,6469,4386,321,680,N,75,Y,12,11,1.2.2024,15,0.33466666666666667
131,39,xl,80.33,91.21,1094.52,963.96,6.26,6845,4269,251,979,Y,1,Y,6,7,1.2.2024,65,0.23584615384615382
131,50,m,29.62,22.0,264.0,355.44,2.41,6839,1536,9,213,Y,15,Y,12,6,1.2.2024,25,0.18480000000000008
131,91,m,30.87,20.24,242.88,370.44,9.73,6257,509,296,313,Y,27,N,24,9,1.2.2024,25,0.23480000000000012
131,36,s,13.1,19.76,237.12,157.2,18.48,5401,3936,441,363,N,90,N,24,24,1.2.2024,15,-0.1266666666666667
131,44,s,12.05,21.27,255.24,144.60000000000002,2.21,9620,2175,130,368,N,14,N,12,1,1.2.2024,15,-0.19666666666666666
131,30,s,16.17,21.95,263.4,194.04000000000002,0.56,9615,3564,21,179,N,4,N,24,12,1.2.2024,15,0.07800000000000007
131,99,l,50.54,43.59,523.08,606.48,22.46,2127,1139,24,819,N,52,Y,12,13,1.2.2024,40,0.26350000000000007
131,92,m,31.3,24.09,289.08,375.6,23.8,4113,3760,192,493,N,66,N,6,14,1.2.2024,25,0.252
131,29,l,41.5,32.57,390.84000000000003,498.0,11.47,9801,4251,104,819,N,77,N,24,9,1.2.2024,40,0.03750000000000009
131,77,s,19.27,20.49,245.88,231.24,17.21,5967,139,460,475,Y,40,N,12,2,1.2.2024,15,0.2846666666666666
131,12,s,15.71,15.67,188.04,188.52,8.33,928,737,42,266,Y,77,N,12,18,1.2.2024,15,0.04733333333333345
131,14,s,13.23,20.42,245.04000000000002,158.76,10.51,5071,4081,279,422,Y,81,Y,24,14,1.2.2024,15,-0.118
131,62,s,18.49,12.5,150.0,221.88,0.1,4885,761,81,576,Y,24,Y,24,4,1.2.2024,15,0.23266666666666658
131,73,l,46.73,46.87,562.4399999999999,560.76,14.14,7789,3756,93,959,N,73,N,12,5,1.2.2024,40,0.16825
131,64,m,24.81,26.71,320.52,297.71999999999997,7.56,5769,4880,374,861,N,28,N,24,24,1.2.2024,25,-0.007600000000000051
131,16,l,37.32,43.99,527.88,447.84000000000003,17.82,8111,2998,298,65,Y,0,Y,12,16,1.2.2024,40,-0.06699999999999995
131,25,s,17.61,18.46,221.52,211.32,1.41,3483,1711,235,756,N,84,Y,12,4,1.2.2024,15,0.17399999999999993
131,79,m,36.06,32.07,384.84000000000003,432.72,9.56,7340,4340,476,109,N,69,Y,24,11,1.2.2024,25,0.4424000000000001
131,46,m,29.93,33.82,405.84000000000003,359.15999999999997,7.9,1174,2715,424,133,Y,58,Y,6,23,1.2.2024,25,0.19720000000000004
131,58,s,18.6,19.5,234.0,223.20000000000002,4.64,5600,4770,150,900,N,49,Y,12,23,1.2.2024,15,0.24
131,52,l,45.83,52.47,629.64,549.96,11.59,3790,3717,382,899,Y,89,N,12,16,1.2.2024,40,0.14575000000000005
131,63,xl,78.87,61.68,740.16,946.44,24.79,9169,1612,208,207,N,14,N,6,14,1.2.2024,65,0.2133846153846155
131,103,xl,67.65,57.2,686.4000000000001,811.8000000000001,6.67,6553,4183,322,128,N,1,Y,12,10,1.2.2024,65,0.04076923076923089
131,32,m,24.72,24.83,297.96,296.64,17.75,9892,3920,460,678,Y,75,Y,24,22,1.2.2024,25,-0.011200000000000099
131,100,m,28.16,28.54,342.48,337.92,8.65,2188,2583,331,479,N,74,N,6,5,1.2.2024,25,0.12640000000000007
131,81,l,48.3,53.58,642.96,579.5999999999999,11.56,7025,1764,418,420,N,92,Y,12,6,1.2.2024,40,0.20750000000000002
131,19,s,20.35,21.24,254.88,244.20000000000002,9.96,4178,3793,255,523,N,34,N,12,13,1.2.2024,15,0.3566666666666667
131,90,s,19.3,14.66,175.92000000000002,231.60000000000002,3.66,555,4138,414,712,Y,18,Y,12,11,1.2.2024,15,0.2866666666666666
131,22,l,36.1,35.83,429.96,433.20000000000005,7.69,3408,778,127,410,Y,26,Y,24,2,1.2.2024,40,-0.09749999999999992
131,38,s,13.3,16.85,202.20000000000002,159.60000000000002,20.87,7341,2658,3,686,N,14,N,6,22,1.2.2024,15,-0.11333333333333329
131,85,m,35.88,28.46,341.52,430.56000000000006,22.58,5430,2921,143,585,N,50,Y,24,10,1.2.2024,25,0.43520000000000003
131,41,m,21.87,33.74,404.88,262.44,23.37,7033,4247,20,534,Y,60,N,12,5,1.2.2024,25,-0.12519999999999998
131,71,l,37.38,39.71,476.52,448.56000000000006,8.75,2824,1886,439,354,N,41,Y,6,3,1.2.2024,40,-0.06549999999999989
131,15,l,41.73,59.23,710.76,500.76,13.68,6836,3014,5,876,N,78,Y,6,3,1.2.2024,40,0.04325000000000001
131,97,s,21.16,15.82,189.84,253.92000000000002,2.22,9699,2584,141,737,N,58,Y,24,8,1.2.2024,15,0.41066666666666674
131,86,s,19.54,20.23,242.76,234.48,22.87,6799,2111,319,590,Y,28,N,12,9,1.2.2024,15,0.30266666666666664
131,45,m,35.19,25.26,303.12,422.28,5.82,1483,185,162,696,Y,54,Y,12,15,1.2.2024,25,0.40759999999999996
131,89,l,49.1,32.34,388.08000000000004,589.2,23.13,5504,3624,105,492,N,58,N,6,18,1.2.2024,40,0.22750000000000004
131,13,l,54.41,37.14,445.68,652.92,15.2,9372,834,295,50,N,52,Y,6,8,1.2.2024,40,0.36024999999999996
131,47,s,19.31,16.33,195.95999999999998,231.71999999999997,20.82,3153,788,312,731,Y,16,Y,12,4,1.2.2024,15,0.2873333333333332
131,35,l,50.94,38.37,460.43999999999994,611.28,7.18,5297,4104,337,168,N,19,Y,24,11,1.2.2024,40,0.27349999999999985
131,48,xl,70.77,89.43,1073.16,849.24,18.25,1923,1303,474,334,Y,18,Y,6,9,1.2.2024,65,0.08876923076923071
131,72,s,16.72,16.7,200.39999999999998,200.64,16.19,7611,2726,16,805,N,53,N,12,6,1.2.2024,15,0.1146666666666667
131,23,l,34.48,52.63,631.5600000000001,413.76,9.35,2602,4797,166,786,N,97,Y,12,5,1.2.2024,40,-0.13800000000000012
131,27,l,50.07,40.4,484.79999999999995,600.84,14.93,7833,4669,246,87,Y,23,N,24,17,1.2.2024,40,0.2517499999999999
131,8,xl,75.88,54.37,652.4399999999999,910.56,18.24,7399,676,485,899,Y,80,N,12,20,1.2.2024,65,0.16738461538461524
131,76,xl,85.44,73.31,879.72,1025.28,23.08,5322,3816,45,361,N,63,Y,6,23,1.2.2024,65,0.31446153846153835
131,34,s,13.14,16.39,196.68,157.68,15.5,663,1310,188,232,N,5,N,6,12,1.2.2024,15,-0.124
131,24,s,13.25,18.13,217.56,159.0,7.54,1777,1958,202,950,N,99,N,24,18,1.2.2024,15,-0.1166666666666667
131,59,l,36.15,51.86,622.3199999999999,433.79999999999995,23.62,2715,951,339,566,Y,75,N,12,5,1.2.2024,40,-0.09625000000000006
131,83,m,29.28,22.12,265.44,351.36,8.54,9278,209,215,244,Y,60,Y,6,23,1.2.2024,25,0.17120000000000002
131,82,s,18.55,13.09,157.07999999999998,222.60000000000002,13.24,7551,2957,79,229,Y,86,N,12,7,1.2.2024,15,0.2366666666666668
131,70,s,18.32,18.88,226.56,219.84,7.42,5951,2830,89,146,N,87,N,24,18,1.2.2024,15,0.22133333333333338
131,75,m,22.93,31.31,375.71999999999997,275.15999999999997,18.0,3360,3375,445,605,Y,27,Y,6,1,1.2.2024,25,-0.08279999999999998
131,49,s,20.94,13.09,157.07999999999998,251.28000000000003,13.8,1825,3224,456,687,N,58,N,6,24,1.2.2024,15,0.39600000000000013
131,10,l,32.35,40.52,486.24,388.20000000000005,0.29,7689,244,166,246,N,23,N,12,12,1.2.2024,40,-0.19124999999999992
131,42,xl,55.02,62.04,744.48,660.24,20.19,4930,4424,157,977,N,69,N,24,20,1.2.2024,65,-0.1535384615384615
131,54,m,20.01,24.51,294.12,240.12,14.75,6272,2375,148,600,N,44,Y,6,18,1.2.2024,25,-0.1995999999999999
131,51,l,54.52,58.53,702.36,654.24,9.47,3629,666,140,255,Y,91,Y,6,0,1.2.2024,40,0.363
131,6,s,13.97,14.63,175.56,167.64000000000001,6.11,4107,4934,378,540,Y,27,Y,24,23,1.2.2024,15,-0.06866666666666665
131,3,m,25.4,30.25,363.0,304.79999999999995,14.76,5529,787,217,711,Y,45,N,12,20,1.2.2024,25,0.016000000000000014
131,67,xl,63.85,78.87,946.44,766.2,0.25,546,4703,83,426,Y,69,Y,24,7,1.2.2024,65,-0.017692307692307674
131,78,s,12.58,15.81,189.72,150.96,2.66,4158,4010,294,715,N,73,Y,6,7,1.2.2024,15,-0.16133333333333333
131,5,xl,64.11,65.97,791.64,769.3199999999999,20.41,5348,2315,405,810,Y,76,Y,12,17,1.2.2024,65,-0.01369230769230767
131,101,xl,75.45,72.23,866.76,905.4000000000001,6.99,1725,1100,498,985,N,99,N,24,15,1.2.2024,65,0.16076923076923078
131,9,xl,87.88,78.8,945.5999999999999,1054.56,11.21,2387,3855,466,616,Y,3,Y,12,11,1.2.2024,65,0.35199999999999987
131,98,l,48.95,56.72,680.64,587.4000000000001,9.89,2933,1147,1,880,Y,55,Y,24,3,1.2.2024,40,0.22375000000000012
131,11,s,15.95,20.08,240.95999999999998,191.39999999999998,7.73,6269,1007,473,137,Y,91,Y,12,8,1.2.2024,15,0.06333333333333324
131,87,l,38.72,47.04,564.48,464.64,9.21,4853,3152,59,516,N,26,N,6,9,1.2.2024,40,-0.03200000000000003
131,43,m,33.16,26.3,315.6,397.91999999999996,18.11,7030,634,10,734,Y,6,N,12,5,1.2.2024,25,0.3263999999999998
131,93,xl,76.96,59.83,717.96,923.52,2.43,3833,2474,78,204,Y,72,N,6,16,1.2.2024,65,0.18399999999999994
131,2,m,28.25,26.63,319.56,339.0,11.79,1812,4450,315,499,N,31,N,24,24,1.2.2024,25,0.1299999999999999
131,37,xl,57.7,60.65,727.8,692.4000000000001,22.62,6971,2506,347,133,Y,41,N,24,24,1.2.2024,65,-0.11230769230769222
131,33,m,26.03,34.97,419.64,312.36,19.76,4761,196,231,730,N,32,N,6,15,1.2.2024,25,0.041200000000000125
131,28,m,25.68,33.01,396.12,308.15999999999997,5.63,6293,2644,162,215,N,17,N,6,18,1.2.2024,25,0.02719999999999989
131,40,xl,77.46,59.15,709.8,929.52,9.0,5968,3478,433,714,N,24,N,6,9,1.2.2024,65,0.1916923076923076
131,53,s,21.7,21.18,254.16,260.4,16.0,6326,2234,55,250,N,64,N,12,12,1.2.2024,15,0.44666666666666655
131,102,xl,78.0,76.43,917.1600000000001,936.0,9.51,9986,979,369,440,Y,4,Y,24,13,1.2.2024,65,0.19999999999999996
131,66,m,21.26,21.21,254.52,255.12,0.95,6979,4726,270,125,Y,32,N,24,10,1.2.2024,25,-0.14959999999999996
131,21,l,33.87,58.38,700.5600000000001,406.43999999999994,19.08,9430,327,299,928,N,84,Y,12,24,1.2.2024,40,-0.1532500000000001
131,84,xl,89.33,97.45,1169.4,1071.96,6.23,5093,2624,381,823,Y,9,N,24,17,1.2.2024,65,0.37430769230769223
131,20,l,47.25,44.68,536.16,567.0,7.54,8211,2198,443,398,Y,50,N,6,3,1.2.2024,40,0.1812499999999999
131,17,s,15.18,20.25,243.0,182.16,3.13,5697,1853,141,942,N,41,N,6,12,1.2.2024,15,0.01200000000000001
131,74,l,43.87,38.22,458.64,526.4399999999999,13.1,4657,1316,44,898,Y,30,Y,24,17,1.2.2024,40,0.09674999999999989
131,7,l,51.45,42.07,504.84000000000003,617.4000000000001,0.9,6167,3044,461,242,Y,60,Y,24,8,1.2.2024,40,0.2862500000000001
131,4,m,30.87,34.21,410.52,370.44,11.27,3958,4345,430,308,Y,97,Y,24,7,1.2.2024,25,0.23480000000000012
131,88,s,16.62,19.07,228.84,199.44,15.64,3230,2911,204,403,Y,62,N,6,3,1.2.2024,15,0.1080000000000001
131,60,m,36.22,22.34,268.08,434.64,19.0,6384,2930,281,796,Y,31,Y,24,14,1.2.2024,25,0.44879999999999987
131,56,l,36.96,56.24,674.88,443.52,19.22,7543,313,255,521,N,1,Y,24,16,1.2.2024,40,-0.07599999999999996
38,58,xl,72.05,90.09,1081.08,864.5999999999999,0.98,8856,3762,301,352,N,30,N,6,22,1.2.2024,65,0.10846153846153839
38,103,m,23.45,30.4,364.79999999999995,281.4,16.84,2209,1144,404,382,N,7,N,6,15,1.2.2024,25,-0.062000000000000055
38,4,xl,93.43,91.98,1103.76,1121.16,3.48,9375,3720,414,434,Y,95,N,6,3,1.2.2024,65,0.4373846153846155
38,82,m,37.4,32.83,393.96,448.79999999999995,17.17,4062,2936,300,326,N,56,Y,6,15,1.2.2024,25,0.496
38,79,l,33.24,42.58,510.96,398.88,16.71,2250,1302,263,250,N,32,N,12,22,1.2.2024,40,-0.16899999999999993
38,69,m,33.91,34.08,408.96,406.91999999999996,23.74,3502,4813,323,931,N,41,Y,6,12,1.2.2024,25,0.35639999999999983
38,56,m,28.76,29.56,354.71999999999997,345.12,19.07,2209,892,294,297,N,69,Y,6,5,1.2.2024,25,0.1504000000000001
38,77,m,33.16,33.25,399.0,397.91999999999996,13.68,1706,2949,199,608,N,90,Y,24,11,1.2.2024,25,0.3263999999999998
38,96,m,22.33,33.45,401.40000000000003,267.96,0.38,4108,4328,416,669,Y,84,N,24,20,1.2.2024,25,-0.10680000000000012
38,19,m,31.11,23.96,287.52,373.32,3.21,6212,1882,69,490,Y,86,Y,12,8,1.2.2024,25,0.24439999999999995
38,3,l,34.1,32.3,387.59999999999997,409.20000000000005,7.09,9523,4384,393,632,N,92,N,6,23,1.2.2024,40,-0.14749999999999996
38,46,l,33.87,51.97,623.64,406.43999999999994,1.59,1902,1087,103,408,Y,90,Y,12,14,1.2.2024,40,-0.1532500000000001
38,83,xl,93.96,73.96,887.52,1127.52,18.28,2239,2510,272,347,N,39,N,6,13,1.2.2024,65,0.44553846153846144
38,57,m,28.63,26.91,322.92,343.56,17.12,9741,106,484,657,Y,40,N,12,15,1.2.2024,25,0.1452
38,20,s,13.37,18.99,227.88,160.44,17.33,3984,1031,419,252,Y,24,Y,12,20,1.2.2024,15,-0.10866666666666669
38,97,l,49.61,57.14,685.6800000000001,595.3199999999999,9.94,9042,387,211,660,N,24,N,24,18,1.2.2024,40,0.24025000000000007
38,35,m,30.2,31.93,383.15999999999997,362.4,13.33,7046,1708,390,680,Y,32,Y,24,0,1.2.2024,25,0.20799999999999996
75,91,xl,81.62,87.35,1048.1999999999998,979.44,19.43,6446,4211,185,477,N,88,Y,6,9,1.2.2024,65,0.25569230769230766
75,94,m,29.73,24.92,299.04,356.76,8.69,3270,4175,204,897,Y,21,N,6,17,1.2.2024,25,0.18920000000000003
75,27,m,27.21,25.5,306.0,326.52,0.83,9856,562,32,574,N,28,N,6,12,1.2.2024,25,0.08840000000000003
75,26,xl,68.63,69.23,830.76,823.56,7.18,7373,2150,218,523,N,40,Y,12,19,1.2.2024,65,0.05584615384615388
75,8,m,31.81,30.03,360.36,381.71999999999997,3.04,2747,4064,230,749,Y,54,N,6,23,1.2.2024,25,0.2724
75,61,xl,68.23,94.7,1136.4,818.76,21.57,5734,4554,350,589,N,65,N,24,7,1.2.2024,65,0.0496923076923077
75,24,m,35.96,35.33,423.96,431.52,8.78,1370,4285,98,449,Y,82,Y,6,3,1.2.2024,25,0.4384000000000001
75,95,m,36.42,24.2,290.4,437.04,10.89,1487,1808,240,793,Y,37,N,12,2,1.2.2024,25,0.4568000000000001
75,75,s,17.69,16.29,195.48,212.28000000000003,2.49,6196,2623,335,576,N,94,N,6,10,1.2.2024,15,0.17933333333333334
75,84,xl,58.23,59.44,713.28,698.76,23.51,2067,1124,232,980,Y,23,N,24,10,1.2.2024,65,-0.10415384615384615
75,65,m,35.35,36.93,443.15999999999997,424.20000000000005,9.33,5619,466,469,383,Y,38,Y,24,8,1.2.2024,25,0.41400000000000015
75,19,l,51.91,49.8,597.5999999999999,622.92,19.09,7343,4077,497,982,N,13,N,24,18,1.2.2024,40,0.29774999999999996
75,48,m,26.55,30.09,361.08,318.6,14.5,9664,708,249,915,Y,55,N,6,18,1.2.2024,25,0.062000000000000055
75,71,m,27.1,26.34,316.08,325.20000000000005,23.72,5451,4173,370,504,Y,75,Y,24,17,1.2.2024,25,0.08400000000000007
75,1,s,20.76,17.77,213.24,249.12,11.18,7459,3187,130,716,Y,22,Y,6,21,1.2.2024,15,0.3840000000000001
